"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"01747","HOPEDALE, MA","H",2235,"H",32923,"H",132358,161,"HOPEDALE","MA","WORCESTER"
"01748","HOPKINTON, MA","H",14820,"J",541740,"J",2044348,463,"HOPKINTON","MA","MIDDLESEX"
"01749","HUDSON, MA","G",8187,"H",102118,"H",396793,547,"HUDSON","MA","MIDDLESEX"
"01752","MARLBOROUGH, MA","G",38180,"G",1246500,"G",3924181,1530,"MARLBOROUGH","MA","MIDDLESEX"
"01754","MAYNARD, MA","H",2911,"H",83597,"H",331857,273,"MAYNARD","MA","MIDDLESEX"
"01756","MENDON, MA","G",1278,"G",11584,"G",51176,156,"MENDON","MA","WORCESTER"
"01757","MILFORD, MA","G",17977,"H",289203,"H",1095950,918,"MILFORD","MA","WORCESTER"
"01760","NATICK, MA","G",22250,"H",419199,"H",1691504,1331,"NATICK","MA","MIDDLESEX"
"01770","SHERBORN, MA","H",545,"H",7701,"H",41633,100,"SHERBORN","MA","MIDDLESEX"
"01772","SOUTHBOROUGH, MA","H",8914,"H",193885,"H",804409,353,"SOUTHBOROUGH","MA","WORCESTER"
"01773","LINCOLN, MA","G",1790,"G",23023,"G",95589,138,"LINCOLN","MA","MIDDLESEX"
"01775","STOW, MA","G",954,"G",10056,"H",56594,143,"STOW","MA","MIDDLESEX"
"01776","SUDBURY, MA","G",5731,"G",76506,"G",298488,533,"SUDBURY","MA","MIDDLESEX"
"01778","WAYLAND, MA","G",3486,"H",49649,"H",192339,370,"WAYLAND","MA","MIDDLESEX"
"01801","WOBURN, MA","G",45254,"G",972353,"G",3689154,2098,"WOBURN","MA","MIDDLESEX"
"01803","BURLINGTON, MA","G",41641,"G",1254101,"G",4410122,1507,"BURLINGTON","MA","MIDDLESEX"
"01805","BURLINGTON, MA","J",4948,"J",83182,"J",342516,13,"BURLINGTON","MA","MIDDLESEX"
"01810","ANDOVER, MA","G",33137,"G",848219,"G",3264286,1041,"ANDOVER","MA","ESSEX"
"01821","BILLERICA, MA","G",14779,"G",371829,"G",1277715,702,"BILLERICA","MA","MIDDLESEX"
"01824","CHELMSFORD, MA","G",21399,"G",368951,"G",1515877,830,"CHELMSFORD","MA","MIDDLESEX"
"01826","DRACUT, MA","G",5545,"G",54473,"G",231269,574,"DRACUT","MA","MIDDLESEX"
"01827","DUNSTABLE, MA","H",147,"H",1432,"G",8657,52,"DUNSTABLE","MA","MIDDLESEX"
"01830","HAVERHILL, MA","G",6481,"G",60440,"G",252445,512,"HAVERHILL","MA","ESSEX"
"01831","HAVERHILL, MA","H",144,"H",2988,"H",10114,9,"HAVERHILL","MA","ESSEX"
"01832","HAVERHILL, MA","G",5012,"G",51787,"G",206349,332,"HAVERHILL","MA","ESSEX"
"01833","GEORGETOWN, MA","G",2158,"G",26098,"G",110733,200,"GEORGETOWN","MA","ESSEX"
"01834","GROVELAND, MA","H",950,"H",16590,"H",60058,122,"GROVELAND","MA","ESSEX"
"01835","HAVERHILL, MA","G",5755,"G",73131,"G",290982,300,"HAVERHILL","MA","ESSEX"
"01840","LAWRENCE, MA","G",4939,"G",47444,"G",194397,346,"LAWRENCE","MA","ESSEX"
"01841","LAWRENCE, MA","H",6124,"H",76183,"H",305589,463,"LAWRENCE","MA","ESSEX"
"01842","LAWRENCE, MA","G",260,"G",3850,"H",14483,23,"LAWRENCE","MA","ESSEX"
"01843","LAWRENCE, MA","G",10651,"H",156633,"G",564352,498,"LAWRENCE","MA","ESSEX"
"01844","METHUEN, MA","G",15747,"G",191977,"G",772457,961,"METHUEN","MA","ESSEX"
"01845","NORTH ANDOVER, MA","G",16044,"G",239494,"G",906824,896,"NORTH ANDOVER","MA","ESSEX"
"01850","LOWELL, MA","G",1543,"G",11730,"G",45748,118,"LOWELL","MA","MIDDLESEX"
"01851","LOWELL, MA","G",11423,"H",254446,"H",1003423,482,"LOWELL","MA","MIDDLESEX"
"01852","LOWELL, MA","G",10172,"H",118664,"H",459917,762,"LOWELL","MA","MIDDLESEX"
"01853","LOWELL, MA","G",294,"H",6004,"G",14626,16,"LOWELL","MA","MIDDLESEX"
"01854","LOWELL, MA","H",7007,"H",86552,"H",354996,296,"LOWELL","MA","MIDDLESEX"
"01860","MERRIMAC, MA","G",701,"G",6128,"G",24417,87,"MERRIMAC","MA","ESSEX"
"01862","NORTH BILLERICA, MA","G",10157,"G",196320,"G",745907,399,"NORTH BILLERICA","MA","MIDDLESEX"
"01863","NORTH CHELMSFORD, MA","G",3094,"G",46362,"G",198930,232,"NORTH CHELMSFORD","MA","MIDDLESEX"
"01864","NORTH READING, MA","H",6951,"H",200789,"H",574920,525,"NORTH READING","MA","MIDDLESEX"
"01865","NUTTING LAKE, MA","J",7,"G",46,"H",266,3,"NUTTING LAKE","MA","MIDDLESEX"
"01866","PINEHURST, MA","J",465,"J",5423,"J",21326,3,"PINEHURST","MA","MIDDLESEX"
"01867","READING, MA","H",7068,"H",85336,"H",336103,545,"READING","MA","MIDDLESEX"
"01876","TEWKSBURY, MA","G",14772,"G",243063,"G",916507,714,"TEWKSBURY","MA","MIDDLESEX"
"01879","TYNGSBORO, MA","G",4170,"G",42021,"G",177734,319,"TYNGSBORO","MA","MIDDLESEX"
"01880","WAKEFIELD, MA","G",14625,"G",250610,"G",971870,924,"WAKEFIELD","MA","MIDDLESEX"
"01885","WEST BOXFORD, MA","H",32,"H",191,"G",1151,8,"WEST BOXFORD","MA","ESSEX"
"01886","WESTFORD, MA","G",10452,"G",240216,"G",1029663,644,"WESTFORD","MA","MIDDLESEX"
"01887","WILMINGTON, MA","G",22495,"H",461650,"H",1757583,878,"WILMINGTON","MA","MIDDLESEX"
"01888","WOBURN, MA","H",246,"G",7550,"G",27673,14,"WOBURN","MA","MIDDLESEX"
"01890","WINCHESTER, MA","H",7881,"H",113200,"H",461279,576,"WINCHESTER","MA","MIDDLESEX"
"01901","LYNN, MA","G",6514,"G",84012,"G",297173,295,"LYNN","MA","ESSEX"
"01902","LYNN, MA","G",3995,"G",39016,"G",167206,521,"LYNN","MA","ESSEX"
"01903","LYNN, MA","G",55,"G",688,"G",3250,6,"LYNN","MA","ESSEX"
"01904","LYNN, MA","G",2840,"G",24127,"G",102651,311,"LYNN","MA","ESSEX"
"01905","LYNN, MA","G",4566,"G",48053,"G",195589,403,"LYNN","MA","ESSEX"
"01906","SAUGUS, MA","G",10263,"G",86820,"G",336608,807,"SAUGUS","MA","ESSEX"
"01907","SWAMPSCOTT, MA","G",2942,"G",24952,"G",104618,336,"SWAMPSCOTT","MA","ESSEX"
"01908","NAHANT, MA","H",277,"G",2592,"G",11460,45,"NAHANT","MA","ESSEX"
"01910","LYNN, MA","J",2977,"J",85149,"J",333758,16,"LYNN","MA","ESSEX"
"01913","AMESBURY, MA","G",4344,"G",51529,"G",205530,451,"AMESBURY","MA","ESSEX"
"01915","BEVERLY, MA","G",22117,"G",319660,"G",1321398,1277,"BEVERLY","MA","ESSEX"
"01921","BOXFORD, MA","G",739,"G",10260,"G",42786,151,"BOXFORD","MA","ESSEX"
"01922","BYFIELD, MA","G",691,"G",8448,"G",35790,64,"BYFIELD","MA","ESSEX"
"01923","DANVERS, MA","H",34000,"H",376514,"H",1558621,1120,"DANVERS","MA","ESSEX"
"01929","ESSEX, MA","G",1186,"G",14537,"G",57072,149,"ESSEX","MA","ESSEX"
"01930","GLOUCESTER, MA","G",9211,"H",122447,"H",513245,881,"GLOUCESTER","MA","ESSEX"
"01931","GLOUCESTER, MA","G",86,"H",672,"H",2484,12,"GLOUCESTER","MA","ESSEX"
"01936","HAMILTON, MA","H",80,"G",607,"G",2209,11,"HAMILTON","MA","ESSEX"
"01937","HATHORNE, MA","J",50,"H",353,"H",1396,5,"HATHORNE","MA","ESSEX"
"01938","IPSWICH, MA","G",5354,"H",81807,"G",363140,384,"IPSWICH","MA","ESSEX"
"01940","LYNNFIELD, MA","G",5844,"G",76406,"G",295763,419,"LYNNFIELD","MA","ESSEX"
"01944","MANCHESTER, MA","G",1280,"G",15276,"G",66334,175,"MANCHESTER","MA","ESSEX"
"01945","MARBLEHEAD, MA","G",4021,"G",39388,"G",160206,563,"MARBLEHEAD","MA","ESSEX"
"01949","MIDDLETON, MA","G",4376,"G",59165,"G",246002,354,"MIDDLETON","MA","ESSEX"
"01950","NEWBURYPORT, MA","G",10989,"G",146225,"G",588459,756,"NEWBURYPORT","MA","ESSEX"
"01951","NEWBURY, MA","G",545,"G",4267,"G",19073,87,"NEWBURY","MA","ESSEX"
"01952","SALISBURY, MA","G",3061,"G",37389,"G",164671,280,"SALISBURY","MA","ESSEX"
"01960","PEABODY, MA","G",22652,"G",278562,"G",1128850,1474,"PEABODY","MA","ESSEX"
"01961","PEABODY, MA","G",419,"G",4185,"G",17333,10,"PEABODY","MA","ESSEX"
"01965","PRIDES CROSSING, MA","J",415,"J",41737,"J",65547,11,"PRIDES CROSSING","MA","ESSEX"
"01966","ROCKPORT, MA","H",610,"H",4956,"H",24136,174,"ROCKPORT","MA","ESSEX"
"01969","ROWLEY, MA","H",3163,"H",40046,"H",181598,228,"ROWLEY","MA","ESSEX"
"01970","SALEM, MA","H",16104,"H",223368,"H",897278,1136,"SALEM","MA","ESSEX"
"01982","SOUTH HAMILTON, MA","G",961,"G",10347,"G",45710,141,"SOUTH HAMILTON","MA","ESSEX"
"01983","TOPSFIELD, MA","G",1882,"G",27418,"G",107291,222,"TOPSFIELD","MA","ESSEX"
"01984","WENHAM, MA","J",1528,"H",10068,"H",40707,83,"WENHAM","MA","ESSEX"
"01985","WEST NEWBURY, MA","H",586,"J",6243,"J",26380,82,"WEST NEWBURY","MA","ESSEX"
"02018","ACCORD, MA","J",28,"J",777,"J",3259,4,"ACCORD","MA","PLYMOUTH"
"02019","BELLINGHAM, MA","H",6852,"H",78181,"H",306273,431,"BELLINGHAM","MA","NORFOLK"
"02020","BRANT ROCK, MA","J",142,"H",703,"H",3339,10,"BRANT ROCK","MA","PLYMOUTH"
"02021","CANTON, MA","G",23315,"G",498012,"G",2002125,942,"CANTON","MA","NORFOLK"
"02025","COHASSET, MA","G",2610,"G",23051,"G",104267,276,"COHASSET","MA","NORFOLK"
"02026","DEDHAM, MA","G",15149,"G",199899,"G",721023,918,"DEDHAM","MA","NORFOLK"
"02027","DEDHAM, MA","H",563,"J",12295,"H",43379,14,"DEDHAM","MA","NORFOLK"
"02030","DOVER, MA","G",432,"H",6020,"G",26894,110,"DOVER","MA","NORFOLK"
"02032","EAST WALPOLE, MA","H",2134,"H",30187,"H",126317,120,"EAST WALPOLE","MA","NORFOLK"
"02035","FOXBORO, MA","G",15116,"G",256233,"H",954400,639,"FOXBORO","MA","NORFOLK"
"02038","FRANKLIN, MA","G",15722,"G",218223,"G",845643,854,"FRANKLIN","MA","NORFOLK"
"02041","GREEN HARBOR, MA","J",35,"H",127,"J",553,7,"GREEN HARBOR","MA","PLYMOUTH"
"02043","HINGHAM, MA","G",18992,"G",246007,"G",955874,899,"HINGHAM","MA","PLYMOUTH"
"02045","HULL, MA","G",1025,"G",8204,"G",35426,162,"HULL","MA","PLYMOUTH"
"02047","HUMAROCK, MA","J",17,"J",104,"H",536,3,"HUMAROCK","MA","PLYMOUTH"
"02048","MANSFIELD, MA","G",11706,"G",193509,"G",749635,620,"MANSFIELD","MA","BRISTOL"
"02050","MARSHFIELD, MA","G",4748,"G",49627,"G",216708,526,"MARSHFIELD","MA","PLYMOUTH"
"02051","MARSHFIELD HILLS, MA","G",57,"G",360,"G",1149,10,"MARSHFIELD HILLS","MA","PLYMOUTH"
"02052","MEDFIELD, MA","G",2670,"G",25347,"G",104600,322,"MEDFIELD","MA","NORFOLK"
"02053","MEDWAY, MA","G",3240,"G",41294,"G",160191,323,"MEDWAY","MA","NORFOLK"
"02054","MILLIS, MA","H",1532,"H",13230,"H",56827,194,"MILLIS","MA","NORFOLK"
"02056","NORFOLK, MA","G",1880,"G",22647,"G",94610,226,"NORFOLK","MA","NORFOLK"
"02060","NORTH SCITUATE, MA","J",91,"H",1235,"H",5484,8,"NORTH SCITUATE","MA","PLYMOUTH"
"02061","NORWELL, MA","G",10603,"G",172983,"G",684403,598,"NORWELL","MA","PLYMOUTH"
"02062","NORWOOD, MA","G",26590,"G",512627,"H",2195896,1232,"NORWOOD","MA","NORFOLK"
"02065","OCEAN BLUFF, MA","J",8,"G",99,"G",477,3,"OCEAN BLUFF","MA","PLYMOUTH"
"02066","SCITUATE, MA","G",2920,"G",27323,"G",116650,377,"SCITUATE","MA","PLYMOUTH"
"02067","SHARON, MA","G",2743,"G",38040,"G",154257,362,"SHARON","MA","NORFOLK"
"02070","SHELDONVILLE, MA","H",29,"G",331,"G",1397,5,"SHELDONVILLE","MA","NORFOLK"
"02071","SOUTH WALPOLE, MA","J",103,"H",1056,"G",6450,17,"SOUTH WALPOLE","MA","NORFOLK"
"02072","STOUGHTON, MA","G",13666,"G",164126,"G",651062,921,"STOUGHTON","MA","NORFOLK"
"02081","WALPOLE, MA","G",7247,"G",92914,"G",409037,609,"WALPOLE","MA","NORFOLK"
"02090","WESTWOOD, MA","H",15199,"G",298580,"G",999459,505,"WESTWOOD","MA","NORFOLK"
"02093","WRENTHAM, MA","G",6189,"G",48001,"G",189047,438,"WRENTHAM","MA","NORFOLK"
"02108","BOSTON, MA","G",21813,"G",664937,"G",1967365,1107,"BOSTON","MA","SUFFOLK"
"02109","BOSTON, MA","G",38633,"G",1734912,"G",5251412,1406,"BOSTON","MA","SUFFOLK"
"02110","BOSTON, MA","G",59114,"G",3085884,"G",10212001,1909,"BOSTON","MA","SUFFOLK"
"02111","BOSTON, MA","H",38293,"H",1342696,"H",4213143,1016,"BOSTON","MA","SUFFOLK"
"02112","BOSTON, MA","H",69,"J",787,"J",3100,7,"BOSTON","MA","SUFFOLK"
"02113","BOSTON, MA","G",2255,"G",18590,"G",60283,180,"BOSTON","MA","SUFFOLK"
"02114","BOSTON, MA","H",45698,"H",1052671,"H",4204327,727,"BOSTON","MA","SUFFOLK"
"02115","BOSTON, MA","H",66774,"H",1223369,"H",4719472,704,"BOSTON","MA","SUFFOLK"
"02116","BOSTON, MA","G",73006,"G",2542527,"G",8483422,2032,"BOSTON","MA","SUFFOLK"
"02117","BOSTON, MA","H",2436,"J",209494,"J",420841,14,"BOSTON","MA","SUFFOLK"
"02118","BOSTON, MA","H",22587,"H",322251,"H",1269705,920,"BOSTON","MA","SUFFOLK"
"02119","ROXBURY, MA","G",7883,"H",129453,"H",553312,436,"ROXBURY","MA","SUFFOLK"
"02120","ROXBURY CROSSING, MA","H",3884,"H",47123,"H",186466,181,"ROXBURY CROSSING","MA","SUFFOLK"
"02121","DORCHESTER, MA","G",1971,"G",18056,"G",77381,210,"DORCHESTER","MA","SUFFOLK"
"02122","DORCHESTER, MA","G",8063,"G",102227,"G",384082,538,"DORCHESTER","MA","SUFFOLK"
"02123","BOSTON, MA","J",120,"J",1738,"J",6527,3,"BOSTON","MA","SUFFOLK"
"02124","DORCHESTER CENTER, MA","H",6322,"H",60095,"H",245552,580,"DORCHESTER CENTER","MA","SUFFOLK"
"02125","DORCHESTER, MA","G",11091,"G",207184,"G",725440,501,"DORCHESTER","MA","SUFFOLK"
"02126","MATTAPAN, MA","H",2104,"H",19521,"H",79592,236,"MATTAPAN","MA","SUFFOLK"
"02127","SOUTH BOSTON, MA","G",11119,"G",213330,"G",714465,663,"SOUTH BOSTON","MA","SUFFOLK"
"02128","EAST BOSTON, MA","G",24794,"G",340433,"G",1099925,841,"EAST BOSTON","MA","SUFFOLK"
"02129","CHARLESTOWN, MA","G",13095,"H",266881,"G",1016708,535,"CHARLESTOWN","MA","SUFFOLK"
"02130","JAMAICA PLAIN, MA","G",15268,"H",246436,"H",965980,674,"JAMAICA PLAIN","MA","SUFFOLK"
"02131","ROSLINDALE, MA","H",5616,"H",61224,"H",244281,450,"ROSLINDALE","MA","SUFFOLK"
"02132","WEST ROXBURY, MA","G",6178,"G",64597,"G",261966,518,"WEST ROXBURY","MA","SUFFOLK"
"02133","BOSTON, MA","G",42,"H",1295,"H",4555,10,"BOSTON","MA","SUFFOLK"
"02134","ALLSTON, MA","G",9448,"H",152404,"H",554423,550,"ALLSTON","MA","SUFFOLK"
"02135","BRIGHTON, MA","G",14584,"H",257630,"H",950594,667,"BRIGHTON","MA","SUFFOLK"
"02136","HYDE PARK, MA","G",5432,"G",66851,"G",260772,450,"HYDE PARK","MA","SUFFOLK"
"02137","READVILLE, MA","J",82,"J",1227,"J",4966,9,"READVILLE","MA","SUFFOLK"
"02138","CAMBRIDGE, MA","H",50542,"H",844197,"H",3248352,1127,"CAMBRIDGE","MA","MIDDLESEX"
"02139","CAMBRIDGE, MA","G",54072,"G",1775008,"G",6850230,1174,"CAMBRIDGE","MA","MIDDLESEX"
"02140","CAMBRIDGE, MA","G",9196,"G",224479,"G",837136,492,"CAMBRIDGE","MA","MIDDLESEX"
"02141","CAMBRIDGE, MA","G",13211,"G",407951,"G",1566874,402,"CAMBRIDGE","MA","MIDDLESEX"
"02142","CAMBRIDGE, MA","G",29793,"G",1935880,"G",6104528,603,"CAMBRIDGE","MA","MIDDLESEX"
"02143","SOMERVILLE, MA","G",11851,"G",148656,"G",567059,646,"SOMERVILLE","MA","MIDDLESEX"
"02144","SOMERVILLE, MA","G",5234,"G",83966,"G",305975,430,"SOMERVILLE","MA","MIDDLESEX"
"02145","SOMERVILLE, MA","G",5784,"H",76609,"H",278934,443,"SOMERVILLE","MA","MIDDLESEX"
"02148","MALDEN, MA","G",12874,"G",139167,"G",541845,1025,"MALDEN","MA","MIDDLESEX"
"02149","EVERETT, MA","G",15580,"G",206173,"G",711424,828,"EVERETT","MA","MIDDLESEX"
"02150","CHELSEA, MA","G",13234,"G",134945,"G",548350,742,"CHELSEA","MA","SUFFOLK"
"02151","REVERE, MA","G",7875,"G",65965,"G",262770,849,"REVERE","MA","SUFFOLK"
"02152","WINTHROP, MA","G",1546,"G",12486,"G",55921,263,"WINTHROP","MA","SUFFOLK"
"02153","MEDFORD, MA","H",215,"H",1269,"H",5030,8,"MEDFORD","MA","MIDDLESEX"
"02155","MEDFORD, MA","G",21141,"G",356292,"G",1293575,1159,"MEDFORD","MA","MIDDLESEX"
"02156","WEST MEDFORD, MA","J",46,"H",735,"J",3652,4,"WEST MEDFORD","MA","MIDDLESEX"
"02163","BOSTON, MA","H",385,"G",5654,"G",26449,39,"BOSTON","MA","SUFFOLK"
"02169","QUINCY, MA","G",24206,"G",404531,"G",1564481,1555,"QUINCY","MA","NORFOLK"
"02170","QUINCY, MA","G",1781,"G",18237,"G",73781,260,"QUINCY","MA","NORFOLK"
"02171","QUINCY, MA","H",12857,"H",319892,"H",1199399,391,"QUINCY","MA","NORFOLK"
"02176","MELROSE, MA","G",5194,"G",55799,"G",243807,523,"MELROSE","MA","MIDDLESEX"
"02180","STONEHAM, MA","G",7221,"G",83593,"G",351114,628,"STONEHAM","MA","MIDDLESEX"
"02184","BRAINTREE, MA","G",28016,"G",427544,"G",1619850,1555,"BRAINTREE","MA","NORFOLK"
"02185","BRAINTREE, MA","H",238,"J",5879,"J",22271,9,"BRAINTREE","MA","NORFOLK"
"02186","MILTON, MA","G",5344,"G",58701,"G",247846,466,"MILTON","MA","NORFOLK"
"02187","MILTON VILLAGE, MA","J",16,"G",287,"H",1028,4,"MILTON VILLAGE","MA","NORFOLK"
"02188","WEYMOUTH, MA","G",3951,"G",38880,"G",150671,296,"WEYMOUTH","MA","NORFOLK"
"02189","EAST WEYMOUTH, MA","H",8649,"H",118101,"H",470933,407,"EAST WEYMOUTH","MA","NORFOLK"
"02190","SOUTH WEYMOUTH, MA","H",8674,"H",117336,"H",491320,401,"SOUTH WEYMOUTH","MA","NORFOLK"
"02191","NORTH WEYMOUTH, MA","G",1049,"G",10796,"G",42470,141,"NORTH WEYMOUTH","MA","NORFOLK"
"02196","BOSTON, MA","G",14,"H",258,"H",1497,5,"BOSTON","MA","SUFFOLK"
"02199","BOSTON, MA","H",20298,"H",985201,"H",3054242,286,"BOSTON","MA","SUFFOLK"
"02201","BOSTON, MA","J",43,"J",441,"J",2389,4,"BOSTON","MA","SUFFOLK"
"02203","BOSTON, MA","G",37,"H",534,"H",2186,7,"BOSTON","MA","SUFFOLK"
"02205","BOSTON, MA","H",142,"H",1524,"H",8478,14,"BOSTON","MA","SUFFOLK"
"02210","BOSTON, MA","G",56876,"H",2569040,"G",8194776,1114,"BOSTON","MA","SUFFOLK"
"02215","BOSTON, MA","H",57721,"H",1032442,"H",4101793,562,"BOSTON","MA","SUFFOLK"
"02222","BOSTON, MA","G",21,"G",256,"G",1004,8,"BOSTON","MA","SUFFOLK"
"02238","CAMBRIDGE, MA","J",2036,"J",37382,"J",148233,20,"CAMBRIDGE","MA","MIDDLESEX"
"02269","QUINCY, MA","H",1439,"H",53242,"H",139988,14,"QUINCY","MA","NORFOLK"
"02283","BOSTON, MA","J",84,"J",1917,"J",9840,4,"BOSTON","MA","SUFFOLK"
"02301","BROCKTON, MA","G",25600,"G",308206,"G",1208330,1387,"BROCKTON","MA","PLYMOUTH"
"02302","BROCKTON, MA","G",7124,"G",104040,"G",408880,405,"BROCKTON","MA","PLYMOUTH"
"02303","BROCKTON, MA","H",558,"H",10532,"H",56677,12,"BROCKTON","MA","PLYMOUTH"
"02322","AVON, MA","G",5131,"G",72853,"G",281847,236,"AVON","MA","NORFOLK"
"02324","BRIDGEWATER, MA","G",6690,"G",77160,"G",335641,512,"BRIDGEWATER","MA","PLYMOUTH"
"02327","BRYANTVILLE, MA","H",26,"H",151,"G",580,9,"BRYANTVILLE","MA","PLYMOUTH"
"02330","CARVER, MA","G",1545,"G",15709,"G",63618,201,"CARVER","MA","PLYMOUTH"
"02331","DUXBURY, MA","H",144,"H",1274,"H",5484,32,"DUXBURY","MA","PLYMOUTH"
"02332","DUXBURY, MA","G",2484,"G",26038,"G",115490,344,"DUXBURY","MA","PLYMOUTH"
"02333","EAST BRIDGEWATER, MA","G",2246,"G",20609,"G",86856,264,"EAST BRIDGEWATER","MA","PLYMOUTH"
"02334","EASTON, MA","H",156,"G",1620,"G",6444,23,"EASTON","MA","BRISTOL"
"02338","HALIFAX, MA","G",1017,"G",9645,"G",39927,109,"HALIFAX","MA","PLYMOUTH"
"02339","HANOVER, MA","G",7996,"G",82728,"G",335216,649,"HANOVER","MA","PLYMOUTH"
"02341","HANSON, MA","H",1433,"G",13257,"G",55310,192,"HANSON","MA","PLYMOUTH"
"02343","HOLBROOK, MA","G",2901,"G",39361,"G",146121,284,"HOLBROOK","MA","NORFOLK"
"02345","MANOMET, MA","G",257,"G",1861,"G",7918,16,"MANOMET","MA","PLYMOUTH"
"02346","MIDDLEBORO, MA","G",6472,"G",59617,"G",243958,558,"MIDDLEBORO","MA","PLYMOUTH"
"02347","LAKEVILLE, MA","G",3193,"G",39850,"H",185011,314,"LAKEVILLE","MA","PLYMOUTH"
"02351","ABINGTON, MA","G",4227,"G",39726,"G",166820,360,"ABINGTON","MA","PLYMOUTH"
"02355","NORTH CARVER, MA","G",20,"J",159,"H",676,5,"NORTH CARVER","MA","PLYMOUTH"
"02356","NORTH EASTON, MA","G",3239,"G",31672,"G",127994,276,"NORTH EASTON","MA","BRISTOL"
"02357","NORTH EASTON, MA","J",1442,"J",10337,"J",44586,7,"NORTH EASTON","MA","BRISTOL"
"02358","NORTH PEMBROKE, MA","H",41,"G",440,"G",2508,6,"NORTH PEMBROKE","MA","PLYMOUTH"
"02359","PEMBROKE, MA","G",6161,"G",72016,"G",308943,528,"PEMBROKE","MA","PLYMOUTH"
"02360","PLYMOUTH, MA","G",24694,"G",273493,"G",1109922,1630,"PLYMOUTH","MA","PLYMOUTH"
"02361","PLYMOUTH, MA","H",82,"G",1078,"G",4412,8,"PLYMOUTH","MA","PLYMOUTH"
"02362","PLYMOUTH, MA","J",86,"H",429,"J",2060,11,"PLYMOUTH","MA","PLYMOUTH"
"02364","KINGSTON, MA","G",4928,"G",46394,"G",184548,388,"KINGSTON","MA","PLYMOUTH"
"02366","SOUTH CARVER, MA","H",43,"H",119,"H",640,6,"SOUTH CARVER","MA","PLYMOUTH"
"02367","PLYMPTON, MA","H",1398,"J",23059,"J",84728,70,"PLYMPTON","MA","PLYMOUTH"
"02368","RANDOLPH, MA","G",8172,"G",101675,"G",382082,607,"RANDOLPH","MA","NORFOLK"
"02370","ROCKLAND, MA","G",6956,"H",158534,"G",535925,482,"ROCKLAND","MA","PLYMOUTH"
"02375","SOUTH EASTON, MA","G",5648,"G",67298,"G",261643,395,"SOUTH EASTON","MA","BRISTOL"
"02379","WEST BRIDGEWATER, MA","G",7820,"H",107708,"H",428347,381,"WEST BRIDGEWATER","MA","PLYMOUTH"
"02382","WHITMAN, MA","G",2163,"G",19233,"G",79033,246,"WHITMAN","MA","PLYMOUTH"
"02420","LEXINGTON, MA","G",4666,"G",61902,"G",245325,500,"LEXINGTON","MA","MIDDLESEX"
"02421","LEXINGTON, MA","G",13820,"G",551811,"G",1824705,563,"LEXINGTON","MA","MIDDLESEX"
"02445","BROOKLINE, MA","G",4631,"G",56608,"G",223438,477,"BROOKLINE","MA","NORFOLK"
"02446","BROOKLINE, MA","G",7077,"G",79926,"G",296402,741,"BROOKLINE","MA","NORFOLK"
"02447","BROOKLINE VILLAGE, MA","J",14,"G",94,"G",351,7,"BROOKLINE VILLAGE","MA","NORFOLK"
"02451","WALTHAM, MA","G",54828,"G",1760000,"G",6100670,1322,"WALTHAM","MA","MIDDLESEX"
"02452","WALTHAM, MA","H",8191,"H",130461,"H",564025,448,"WALTHAM","MA","MIDDLESEX"
"02453","WALTHAM, MA","G",18870,"G",386723,"G",1416861,839,"WALTHAM","MA","MIDDLESEX"
"02454","WALTHAM, MA","H",1237,"H",39447,"G",120326,39,"WALTHAM","MA","MIDDLESEX"
"02455","NORTH WALTHAM, MA","H",38,"G",1031,"G",4712,6,"NORTH WALTHAM","MA","MIDDLESEX"
"02457","BABSON PARK, MA","J",2054,"J",27459,"J",105765,18,"BABSON PARK","MA","NORFOLK"
"02458","NEWTON, MA","G",8109,"H",174350,"H",661622,522,"NEWTON","MA","MIDDLESEX"
"02459","NEWTON CENTER, MA","G",10172,"G",213846,"G",816183,717,"NEWTON CENTER","MA","MIDDLESEX"
"02460","NEWTONVILLE, MA","G",2669,"G",29972,"G",119477,263,"NEWTONVILLE","MA","MIDDLESEX"
"02461","NEWTON HIGHLANDS, MA","G",2606,"H",39663,"H",157147,252,"NEWTON HIGHLANDS","MA","MIDDLESEX"
"02462","NEWTON LOWER FALLS, MA","H",5669,"H",126709,"H",525908,113,"NEWTON LOWER FALLS","MA","MIDDLESEX"
"02464","NEWTON UPPER FALLS, MA","G",4382,"G",56987,"G",223102,248,"NEWTON UPPER FALLS","MA","MIDDLESEX"
"02465","WEST NEWTON, MA","G",2696,"G",35331,"G",147563,315,"WEST NEWTON","MA","MIDDLESEX"
"02466","AUBURNDALE, MA","G",10310,"G",212075,"G",795728,283,"AUBURNDALE","MA","MIDDLESEX"
"02467","CHESTNUT HILL, MA","H",16359,"H",175910,"H",719867,498,"CHESTNUT HILL","MA","MIDDLESEX"
"02468","WABAN, MA","G",330,"G",3525,"G",17618,89,"WABAN","MA","MIDDLESEX"
"02471","WATERTOWN, MA","J",680,"J",10079,"J",54276,15,"WATERTOWN","MA","MIDDLESEX"
"02472","WATERTOWN, MA","G",22507,"G",543205,"G",1938784,996,"WATERTOWN","MA","MIDDLESEX"
"02474","ARLINGTON, MA","G",3876,"G",41000,"G",159333,462,"ARLINGTON","MA","MIDDLESEX"
"02476","ARLINGTON, MA","G",3690,"G",43472,"G",180930,406,"ARLINGTON","MA","MIDDLESEX"
